# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,PBJPAYBZQU,0,0,0,9.997620270799091324e-01, 0.000000000000000000e+00, -2.181488503456112046e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.181488503456112046e-02, 0.000000000000000000e+00, 9.997620270799091324e-01, 0.000000000000000000e+00, -3.330000000000000071e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,35,17
# x,y,z,u,w
-8.469922607752930488e-02, -9.951545383687272484e-01, 4.993481617061105993e-02, 2.379237697615477556e-02
-3.033889339909881175e-02, -9.991649388164670631e-01, 2.736743662098736762e-02, 2.963646583479354057e-02
1.210586135964090114e-02, -9.998759279566072911e-01, 1.007853231649446027e-02, 3.462835383385658161e-02
4.437572806654702107e-02, -9.990105886168796356e-01, -2.939147822022425416e-03, 3.754930925545818532e-02
6.790204303720218104e-02, -9.976138018599917112e-01, -1.249059205270401825e-02, 3.755220254782916378e-02
8.469362699962505736e-02, -9.962165748411206945e-01, -1.948141569480765431e-02, 3.463379643698338839e-02
9.687299930502098200e-02, -9.949895936559006726e-01, -2.472509903145268459e-02, 2.963608215032784848e-02
1.060293804180128530e-01, -9.939468334611055722e-01, -2.876565210130907838e-02, 2.377625993646275554e-02
1.130412677432025004e-01, -9.930783796818831721e-01, -3.189049380951926305e-02, 1.810770846939799283e-02
1.184309005076083637e-01, -9.923703076236092269e-01, -3.428256629805025851e-02, 1.325141528394224028e-02
1.224801792821492569e-01, -9.918154871543463091e-01, -3.606445790247209821e-02, 9.417098941205660767e-03
1.254104541271976181e-01, -9.914017627877371730e-01, -3.734652242147126766e-02, 6.553553652080490455e-03
1.204723409855058824e-01, 9.920691755052442051e-01, -3.584921295951949693e-02, 6.196110958018933614e-03
1.176550651771536005e-01, 9.924522931736052822e-01, -3.457934951111903132e-02, 8.903483470740722674e-03
1.137624457916585757e-01, 9.929658792971123304e-01, -3.281567429159895632e-02, 1.252869255532194567e-02
1.085823112001911839e-01, 9.936209835383595923e-01, -3.045033278451561229e-02, 1.712016351035037381e-02
1.018448080231179192e-01, 9.944238208015931946e-01, -2.736603188434965847e-02, 2.247963422810569933e-02
9.305169862080607535e-02, 9.953864459653586350e-01, -2.339240415679502000e-02, 2.802000358864266752e-02
8.135827844824292110e-02, 9.965175877116621006e-01, -1.826274648753610161e-02, 3.274535353916070701e-02
6.525304554471567098e-02, 9.978027654916431510e-01, -1.147524397858645795e-02, 3.550485075541824631e-02
4.271082093076917358e-02, 9.990848944101171636e-01, -2.271461411697232088e-03, 3.550234016958872529e-02
1.182066356533087795e-02, 9.998781339661046985e-01, 1.019750603508330460e-02, 3.274067042052898613e-02
-2.876207140886736721e-02, 9.992299425590597250e-01, 2.668829596825956704e-02, 2.802054161180262890e-02
-8.070208191452452051e-02, 9.955735756954448012e-01, 4.817083507318412061e-02, 2.249403973853730115e-02
-1.483421376218086729e-01, 9.859508833967631780e-01, 7.678193625414128642e-02, 1.715685068976006630e-02
-2.446948916387315653e-01, 9.623296878277001198e-01, 1.185157454997033954e-01, 1.259842481280795332e-02
-4.112530017593433174e-01, 8.910109662950118636e-01, 1.922769525605163565e-01, 9.030307731533303989e-03
-7.699482761775235939e-01, 5.305206249650551431e-01, 3.545807644217990329e-01, 6.349031686596808693e-03
-7.699482761775217066e-01, -5.305206249650583628e-01, 3.545807644217981447e-01, 6.348998981427102575e-03
-4.112530017593414300e-01, -8.910109662950127518e-01, 1.922769525605157459e-01, 9.030225870582320874e-03
-2.446948916387315653e-01, -9.623296878277001198e-01, 1.185157454997039644e-01, 1.259836688919616435e-02
-1.483421376218093113e-01, -9.859508833967629560e-01, 7.678193625414159174e-02, 1.715681228551090010e-02
-8.070208191452411806e-02, -9.955735756954448012e-01, 4.817083507318412755e-02, 2.249402019735669001e-02
-2.876207140886757191e-02, -9.992299425590597250e-01, 2.668829596825979950e-02, 2.802053704210114710e-02
1.182066356533091438e-02, -9.998781339661049206e-01, 1.019750603508345378e-02, 3.274067022365504537e-02
4.271082093076904868e-02, -9.990848944101171636e-01, -2.271461411697098514e-03, 3.550233259776278127e-02
6.525304554471594853e-02, -9.978027654916433731e-01, -1.147524397858639723e-02, 3.550483242413382534e-02
8.135827844824285171e-02, -9.965175877116621006e-01, -1.826274648753599059e-02, 3.274532992170295365e-02
9.305169862080496512e-02, -9.953864459653588570e-01, -2.339240415679447183e-02, 2.801998184191326069e-02
1.018448080231205283e-01, -9.944238208015928615e-01, -2.736603188435045297e-02, 2.247961805806407767e-02
1.085823112001910590e-01, -9.936209835383597033e-01, -3.045033278451534167e-02, 1.712015317979369983e-02
1.137624457916661808e-01, -9.929658792971115533e-01, -3.281567429160140575e-02, 1.252868663096170544e-02
1.176550651771511580e-01, -9.924522931736055043e-01, -3.457934951111849703e-02, 8.903480329354115236e-03
1.204723409854858152e-01, -9.920691755052467586e-01, -3.584921295951362663e-02, 6.196109384096337193e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
3.224999999999999645e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.202040156701861484e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 2.506675422786486251e-16, 6.379714545135401968e-03, -1.601020195227976156e-12, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.169032042902864887e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 3.113828639378368734e-16, 1.533315218107937986e-02, -9.268058222716751871e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.122553803360885283e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 1.595945597898662527e-16, 2.751615091093990995e-02, -2.582275181074114587e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.058989507200248870e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 4.441027621704298427e-16, 4.340705071066335713e-02, -1.023080818851781301e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368440558e-01
2.975441140910637383e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 4.441434166503682394e-16, 6.297893523602375587e-02, -7.051392790077609590e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172013671e-01
2.871173363249247767e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 3.122502256758252770e-17, 8.526642979955528778e-02, 1.041650766647623303e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.749145286293679380e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 2.081668171172168513e-17, 1.080340880437698908e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
2.616615127438669308e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 4.163336342344337027e-17, 1.278092132741253939e-01, 6.949251911872416102e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.483875070937932250e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 2.775557561562891351e-17, 1.406883529742662953e-01, 3.156545658980684799e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
2.361334173863842256e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 0.000000000000000000e+00, 1.438269787709068326e-01, 6.175325570280177472e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
2.256545297689832363e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 4.445768331151996816e-16, 1.366516648146872126e-01, 3.249789971108586530e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798633e+00
2.172818647185162266e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 5.551115123125782702e-17, 1.207351110955712237e-01, 7.356421935927677725e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.109758026424031208e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 1.040834085586084257e-16, 9.846293679238048158e-02, 1.353065095305267053e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
2.064908600495410695e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 8.326672684688674053e-17, 7.149045476062867999e-02, 6.211867183346440471e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.035926560223264570e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 3.469446951953614189e-17, 3.921833365274359634e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.024999999999999911e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.325947704096201996e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.304028733369501758e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 1.734746485307574233e-16, 5.926057457904023926e-03, -1.348891034905417665e-12, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.272517713881829327e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 2.105543628297616749e-16, 1.424272847030928074e-02, -8.106817089275661849e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.228148815033445196e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 1.142772099130488812e-16, 2.555911744152794540e-02, -2.258747682214839963e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.167471561416070003e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 4.989630926510028045e-18, 4.031943797513046213e-02, -1.101427083690954397e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.723464124463156111e+00, 2.765358755368440558e-01
3.087721579501472302e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 4.440918117513195802e-16, 5.849866193588358632e-02, -7.591442182674171964e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.586533649582798411e+00, 4.134663504172013671e-01
2.988199725386590178e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 1.756177426118846418e-17, 7.920058831048384929e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.871733688339335622e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 1.409232730923484999e-17, 1.003494775141833828e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
2.745253989152744989e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 3.490900902095653513e-17, 1.187229807970176243e-01, 7.481099394047868681e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.618583909813483324e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 2.103122121314207837e-17, 1.307006680677255395e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
2.501652550342676307e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 2.145395014203932381e-19, 1.336463499699905855e-01, 3.322868226104042213e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
2.401656979630339528e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 2.060214221030129189e-17, 1.270326738635157715e-01, 3.495866034648638661e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.413466350417201589e+00, 1.586533649582798633e+00
2.321742379435819181e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 4.467143328555567916e-16, 1.123197964904105173e-01, 7.907585728006148099e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.261515266905425481e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 4.511636497700077531e-16, 9.172438033439528349e-02, 1.452468389203832356e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
2.218609439922137661e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 6.223550563374466832e-17, 6.678142086221434959e-02, 6.649891603329648737e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.190721316986347311e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 1.019380135444044933e-17, 3.689869963907530664e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.179947704096202088e+00, 2.060214221030129189e-17, 5.864585156249999542e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.426895408192404346e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.406017310037141588e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 9.628175478286620904e-17, 5.472400370672646751e-03, -1.136110027917543677e-12, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.376003384860793766e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 1.101595425906806658e-16, 1.315230475953918163e-02, -6.415373686525510218e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.333743826706004665e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 6.982722177421990085e-17, 2.360208397211597392e-02, -1.881567790262586512e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.275953615631890248e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 9.979261853020056090e-18, 3.723182523959756712e-02, -2.385535530381441585e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.723464124463156111e+00, 2.765358755368440558e-01
3.200002018092307665e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 9.979261853020056090e-18, 5.401838863574340982e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.586533649582798411e+00, 4.134663504172013671e-01
3.105226087523933032e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 7.367972906748014854e-18, 7.313474682141241079e-02, -6.072205472105935326e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.994322090384992308e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 4.290790028407864762e-19, 9.266486698459686089e-02, -4.792422676480838837e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
2.873892850866820226e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 2.124576071456247161e-17, 1.096367483199098408e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.753292748689034397e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 1.777631376260885742e-17, 1.207129831611847837e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
2.641970926821510801e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 4.290790028407864762e-19, 1.234657211690742828e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
2.546768661570847581e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 4.442928021854213572e-16, 1.174136829123443304e-01, 3.782261137158939383e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.413466350417201589e+00, 1.586533649582798633e+00
2.470666111686477429e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 4.456895155419727239e-16, 1.039044818852498109e-01, 8.548027992488457535e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.413272507386820642e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 5.508207222841704055e-17, 8.498582387641007152e-02, 1.045090085838023123e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
2.372310279348863737e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 4.293900789657939088e-17, 6.207238696380001919e-02, 7.154376230272099421e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.345516073749430497e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 1.604159028663205033e-17, 3.457906562540702389e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.334895408192404709e+00, 4.120428442060258379e-17, 9.229170312499997975e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.527843112288606697e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.508005886704781418e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 1.887202060047791859e-17, 5.018743283441268709e-03, -7.963752403589813246e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.479489055839758205e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 4.441783305510767876e-16, 1.206188104876908078e-02, -4.049933247226976202e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.439338838378564578e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 4.447650617187461089e-16, 2.164505050270400938e-02, -1.025844707071911768e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.384435669847711381e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 1.670361625550690972e-17, 3.414421250406466518e-02, -5.202512253544538016e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.723464124463156111e+00, 2.765358755368440558e-01
3.312282456683143472e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 1.670361625550690972e-17, 4.953811533560322639e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.586533649582798411e+00, 4.134663504172013671e-01
3.222252449661275442e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 6.295275399646067152e-18, 6.706890533234097229e-02, -6.621387476797247364e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
3.116910492430648549e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 2.825828447692452963e-18, 8.498025645501033898e-02, -1.045158554175861463e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
3.002531712580895906e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 1.452140631207561798e-17, 1.005505158428020712e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.888001587564585027e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 1.452140631207561798e-17, 1.107252982546440140e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
2.782289303300345296e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 6.436185042611612253e-19, 1.132850923681579941e-01, -3.920102818178806747e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
2.691880343511354745e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 1.323416930355329553e-17, 1.077946919611728754e-01, 4.119768810230668948e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.413466350417201589e+00, 1.586533649582798633e+00
2.619589843937133899e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 3.058140406332136647e-17, 9.548916728008910448e-02, 4.650676328001257543e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.565029747868216248e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 2.246403058918360784e-16, 7.824726741842485955e-02, 5.675459661425736112e-15, -1.000000000000000000e+00, 5.675459661425736112e-15, 1.600000000000000089e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
2.526011118775591147e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 4.447181068855763588e-16, 5.736335306538568185e-02, 7.741688484351098852e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.500310830512513682e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 3.880753497575091730e-17, 3.225943161173872725e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.489843112288607330e+00, 6.180642663090389417e-17, 1.259375546874999863e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.628790816384809048e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.609994463372420803e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 5.832087314741328330e-17, 4.565086196209891534e-03, -4.863973983873101601e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.582974726818722644e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 9.193114049446392076e-17, 1.097145733799898167e-02, -2.023838748896130727e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.544933850051124047e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 2.080747797941482989e-17, 1.968801703329203789e-02, -4.511263974417705418e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.492917724063532070e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 2.429533239598215457e-17, 3.105659976853177712e-02, -5.719740256949027362e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.723464124463156111e+00, 2.765358755368440558e-01
3.424562895273978391e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 2.342797065799375102e-17, 4.505784203546304989e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.586533649582798411e+00, 4.134663504172013671e-01
3.339278811798617408e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 1.648907675408652264e-17, 6.100306384326952686e-02, -1.455957067963100392e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
3.239498894476305235e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 1.301962980213290845e-17, 7.729564592542383095e-02, -1.149066560045380822e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
3.131170574294971143e+00, 8.240856884120519223e-17, 1.595834062500000039e+00, 8.581580056815483004e-19, 9.146428336569428774e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
